vintage_id,name,certified_biodynamic,wine_id,wine_name,type,is_natural,region_id,country,winery_id,rank_percentile_country,rank_percentile_region,rank_percentile_winery,rank_percentile_wine_type,rank_percentile_global,wine_description,alcohol,appelation_id,body_id,acidity_id,awards_number,awards_bronze_number,awards_silver_number,awards_gold_number,awards_excellent_number,awards_platinum_number,awards_remarkable_number,awards_commended_number,ratings_distribution_1,ratings_distribution_2,ratings_distribution_3,ratings_distribution_4,ratings_distribution_5,vintage_rank_percentile_country,vintage_rank_percentile_region,vintage_rank_percentile_winery,vintage_rank_percentile_global,contains_added_sulfites,contains_milk_allergens,contains_egg_allergens,closure,year,median_price
156836348,Domaine Mathieu & Camille Lapierre Morgon 2018,True,1178261,Morgon,Red,True,748,France,38000,1.55,0.31,10.34,2.26,1.65,,12.0,8,3,3,0,0,0,0,0,0,0,0,7,18,239,995,206,1.29,0.2,6.41,1.55,True,False,False,,2018,20.0
4282043,Château Talbot Saint-Julien (Grand Cru Classé) 2014,,79273,Saint-Julien (Grand Cru Classé),Red,False,399,France,1346,0.71,2.63,20.0,1.17,0.82,,13.5,265,4,3,0,0,0,0,0,0,0,0,16,22,292,909,210,2.33,12.26,20.62,2.65,True,False,False,,2014,70.4
93971,Château Lynch-Bages Pauillac (Grand Cru Classé) 2003,,79262,Pauillac (Grand Cru Classé),Red,False,393,France,11187,0.15,4.95,25.0,0.31,0.2,,13.5,264,4,3,0,0,0,0,0,0,0,0,11,13,119,789,492,0.15,4.38,7.84,0.19,,,,,2003,180.0
150316856,Dominio de Pingus PSI 2017,,1245550,PSI,Red,False,405,Espagne,1586,1.15,5.01,75.0,1.74,1.25,"This wine is dense and silky, red in colour with aromas of blueberry, cherry and stone. Limestone, chalky mouthfeel. Full and chewy, it has a very long finish.",14.5,180,5,3,0,0,0,0,0,0,0,0,4,18,182,1028,266,0.74,3.5,40.5,0.84,,,,cork,2017,33.0
2443998,Château La Tour Carnet Haut-Médoc (Grand Cru Classé) 2011,,12687,Haut-Médoc (Grand Cru Classé),Red,False,427,France,193856,2.5,1.99,3.85,3.3,2.5,"Color is deep garnet color with mahogany reflections slightly tuilés.  The nose is complex, we recognize in this order, blackcurrant, plum. Secondly, it is the spices that are expressed as cinnamon. Roasting the notes then appear in the form of wood burned. The mouth: Franche, mouth lets perceive immediately the incredible delicacy of tannins, coated, perfectly balanced. On the palate, ripe fruit and roasting.",13.5,262,4,3,0,0,0,0,0,0,0,0,18,32,402,800,164,3.81,2.94,7.31,4.16,True,True,True,,2011,35.1
1483823,Château Branaire-Ducru Saint-Julien (Grand Cru Classé) 2009,,1172272,Saint-Julien (Grand Cru Classé),Red,False,399,France,10244,1.42,4.89,20.0,2.09,1.52,,13.5,265,4,3,0,0,0,0,0,0,0,0,11,19,182,946,269,0.66,4.69,2.21,0.84,True,True,True,,2009,97.5
1161241,Château Léoville Barton Saint-Julien (Grand Cru Classé) 2006,,22685,Saint-Julien (Grand Cru Classé),Red,False,399,France,177327,0.28,1.13,33.33,0.54,0.36,"This wine has an opaque dark red violet colour. With lovely herbal, lavender and blackberry notes on the nose. Tart berry, blackberry, black fruit palate with depth and sweet tannins.",13.5,265,4,3,0,0,0,0,0,0,0,0,12,17,152,907,326,0.66,4.71,15.7,0.84,,,,,2006,98.0
13111976,Leyda Carmenère (Reserva) 2014,,1154423,Carmenère (Reserva),Red,False,736,Chili,7064,7.25,29.09,44.83,9.78,8.06,"Black pepper and hints of oak add complexity to the nose. In the palate it is soft and juicy, with a silky texture and subtle oak notes at the finish.",14.0,45,4,3,0,0,0,0,0,0,0,0,16,50,621,619,102,5.93,17.01,15.08,8.82,,,,,2014,16.0
94790775,Domaine Jean-Louis Chave Côtes du Rhône Selection Mon Coeur 2016,,1176685,Côtes du Rhône Selection Mon Coeur,Red,False,429,France,1382,3.45,9.76,60.0,4.33,3.35,"Dark robe; blackberry, licorice, concentrated nose. Well-knit, black fruit, tannin thread along the palate that broadens well, gains some chewy tannins at the end. Good, honest drinking with some fullness, late life – has a black pepper aftertaste.",14.5,212,4,3,0,0,0,0,0,0,0,0,6,29,371,889,115,3.81,8.84,37.9,4.16,,,,,2016,25.0
14624006,Château d'Arsac Margaux 2015,,1369753,Margaux,Red,False,384,France,3442,3.65,22.66,7.14,4.55,3.54,,13.5,263,4,3,0,0,0,0,0,0,0,0,15,17,219,950,216,1.29,7.64,0.47,1.55,True,False,True,,2015,24.58
6263864,Castello di Ama Chianti Classico 2014,,89884,Chianti Classico,Red,False,1798,Italie,2170,4.81,7.02,50.0,4.95,3.88,"A luminous and fairly deep green-shot gold in colour. Spacious aromas of fig, apricot, and bitter almond. A dry, crisp entry, then a sweetness on the palate that is delicious but never cloying. Very long, fruit-laden conclusion.",13.0,69,3,3,0,0,0,0,0,0,0,0,8,42,640,609,102,9.66,12.84,35.73,8.82,,,,,2014,25.0
18687624,Prunotto Barbaresco 2015,False,61144,Barbaresco,Red,False,722,Italie,10204,4.76,6.13,26.32,4.9,3.84,Garnet red color of good intensity. Complex with hints of red fruit and spicy notes. Full flavor and velvety with a persistent aftertaste.,13.5,5,4,3,0,0,0,0,0,0,0,0,13,47,439,804,98,6.84,8.38,18.63,6.24,True,True,True,,2015,36.67
1178780,Château Léoville Barton Saint-Julien (Grand Cru Classé) 2004,,22685,Saint-Julien (Grand Cru Classé),Red,False,399,France,177327,0.28,1.13,33.33,0.54,0.36,"This wine has an opaque dark red violet colour. With lovely herbal, lavender and blackberry notes on the nose. Tart berry, blackberry, black fruit palate with depth and sweet tannins.",13.5,265,4,3,0,0,0,0,0,0,0,0,4,23,105,907,356,0.32,2.32,9.09,0.42,,,,,2004,97.5
2848444,Château Pichon Longueville Comtesse de Lalande Réserve (de la Comtesse) Pauillac 2011,,1135843,Réserve (de la Comtesse) Pauillac,Red,False,393,France,105199,1.57,11.88,40.0,2.27,1.66,"Complexity, elegance and longevity are the hallmarks of this race. The nose is distinguished by a bouquet of aromas, mixing blackcurrant and violet, vanilla and cinnamon. On the palate, the tannins appear mature and melted, revealing a strong and affirmed structure, a surprising suppleness, perfect harmony and long persistency.",13.0,264,4,3,0,0,0,0,0,0,0,0,8,23,314,887,161,2.34,18.83,28.45,2.66,True,True,True,,2011,52.0
93826,Château Gruaud Larose Saint-Julien (Grand Cru Classé) 2004,,79265,Saint-Julien (Grand Cru Classé),Red,False,399,France,11188,0.43,1.88,20.0,0.78,0.53,,13.5,265,4,3,0,0,0,0,0,0,0,0,9,22,183,871,303,0.66,4.73,6.83,0.84,,,,,2004,97.5
2286849,Château Lagrange Les Fiefs de Lagrange Saint-Julien 2012,,83380,Les Fiefs de Lagrange Saint-Julien,Red,False,399,France,1390,3.94,13.16,22.22,4.84,3.79,"Lively, intense color, without premature evolution. The nose has a fine, elegant character with aromas of ripe fruit and slightly woody notes. In the mouth, the balance is long and consistent. The aftertaste brings out the purity of the fruit thanks to moderate tannins.",,265,4,3,0,0,0,0,0,0,0,0,12,31,490,747,110,5.88,21.53,27.64,6.24,True,False,False,,2012,29.34
24452649,Château Carbonnieux Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2015,,78014,Pessac-Léognan Blanc (Grand Cru Classé de Graves),White,False,471,France,1710,1.61,5.44,11.11,0.96,1.69,,13.0,21,3,3,0,0,0,0,0,0,0,0,10,25,211,913,239,1.29,4.74,2.26,1.55,,,,,2015,36.22
1285649,Château Lynch-Bages Pauillac (Grand Cru Classé) 2007,,79262,Pauillac (Grand Cru Classé),Red,False,393,France,11187,0.15,4.95,25.0,0.31,0.2,,13.0,264,4,3,0,0,0,0,0,0,0,0,9,15,150,830,382,0.32,7.42,14.22,0.42,,,,,2007,133.5
2241624,Fèlsina Fontalloro 2011,,18441,Fontalloro,Red,False,394,Italie,1491,1.23,2.32,7.69,1.44,1.02,"A rich, brilliant ruby red. Good spice on the nose, with generous notes of tobacco and wet earth (and of dry earth as well). The palate is supported by a hefty charge of medium-smooth tannins to ensure the required lengthy ageing. Superb weight and structure, with a classic finish. Significant cellarability in great vintages.",14.5,292,3,2,2,0,2,0,0,0,0,0,6,16,176,983,203,0.91,1.72,1.31,0.84,,,,,2011,46.67
1330456,Château Grand-Puy-Lacoste Pauillac (Grand Cru Classé) 2007,,1148035,Pauillac (Grand Cru Classé),Red,False,393,France,1367,0.54,6.93,25.0,0.95,0.65,Exhibits classic Pauillac aromas and flavors of creme de cassis along with stony/floral notes.,12.5,264,4,3,0,0,0,0,0,0,0,0,9,24,196,882,268,1.29,13.91,18.37,1.55,,,,,2007,69.5
100863420,E. Guigal Crozes-Hermitage Rouge 2016,False,36034,Crozes-Hermitage Rouge,Red,False,607,France,1314,7.37,17.97,64.71,8.49,6.96,"Very dark and deep in colour. On the nose small red fruits like cherry and strawberry and delicate oak aromas. Fresh, very present tannins brought by a long oak aging.",12.5,297,4,3,0,0,0,0,0,0,0,0,13,42,556,692,103,5.88,13.08,34.16,6.24,True,False,False,,2016,15.74
1153184,Château Duhart-Milon Pauillac (Grand Cru Classé) 2009,,1129305,Pauillac (Grand Cru Classé),Red,False,393,France,176719,0.48,5.94,50.0,0.87,0.59,"Dark with good concentration, and the nose has a tightly defined fruit character, reticent rather than open, with a light sprinkle of chalk over some floral, black fruits. The palate has a very polished style, with a shell of fruit sitting around a core of very firm tannins which, although a strong component of the blend, do not over-ride the other elements.",13.5,264,4,3,0,0,0,0,0,0,0,0,11,16,127,864,358,0.32,7.44,4.5,0.42,True,False,False,,2009,137.55
86147006,Almaviva Almaviva 2016,False,4086,Almaviva,Red,False,3068,Chili,17605,0.01,9.09,50.0,0.03,0.02,"Deep, intense, ruby red color with purple tones. Aromas of cassis, black berries and violet, notes of vanilla, cacao, licorice, and spices.",14.5,14,3,3,0,0,0,0,0,0,0,0,9,11,72,734,574,0.08,29.59,41.67,0.08,,,,,2016,155.8
1831130,Château Pedesclaux Pauillac (Grand Cru Classé) 2010,,48994,Pauillac (Grand Cru Classé),Red,False,393,France,2426,1.87,15.35,16.67,2.61,1.93,"This wine's beautiful purple color is very deep, the nose is very aromatic with nice ripe black fruit. It is  round and harmonious on the palate with silky tannins and a long finish.
",13.0,264,4,3,0,0,0,0,0,0,0,0,7,19,246,896,207,1.29,13.93,2.63,1.55,,,,,2010,77.0
1186195,Château Lagrange Saint-Julien (Grand Cru Classé) 2005,,97051,Saint-Julien (Grand Cru Classé),Red,False,399,France,1390,1.3,4.14,11.11,1.94,1.4,,13.0,265,4,3,0,0,0,0,0,0,0,0,10,15,180,925,239,1.29,8.31,8.04,1.55,,,,,2005,117.58
25285039,Antinori Tenuta Guado al Tasso Cont'Ugo Bolgheri 2015,False,1752790,Tenuta Guado al Tasso Cont'Ugo Bolgheri,Red,False,673,Italie,1252,1.0,1.84,25.0,1.2,0.84,"Marchesi Antinori’s passion for viticulture is expressed through perseverance: their continuous pursuit for quality improvement, even in the smallest details. Research and development is an ongoing process both in the vineyards and in the cellars: selecting new clones of local and international varieties: experimenting with new techniques in the vineyards and vineyard altitudes, new approaches to fermentation and temperature control, experimenting with both traditional and innovative winemaking philosophies, using new types of oak for barrels, barrel size and age, and varying length of aging in the bottle before commercial release.",14.5,9,4,3,0,0,0,0,0,0,0,0,3,19,200,927,220,1.75,3.09,17.77,1.55,True,True,True,,2015,41.67
1183258,Château Rauzan-Ségla Ségla Margaux 2009,,1145382,Ségla Margaux,Red,False,384,France,3845,1.15,6.4,33.33,1.75,1.25,"Violets, blackberry, cherry and cedar can be found in the nose and taste of the younger wines. As the wine ages, cassis and spicy overtones appear. ",14.0,263,4,3,0,0,0,0,0,0,0,0,11,9,170,891,300,0.66,4.17,13.41,0.84,,,,,2009,48.95
1150978,Château Cantemerle Haut-Médoc (Grand Cru Classé) 2005,,13793,Haut-Médoc (Grand Cru Classé),Red,False,427,France,1452,3.0,3.19,14.29,3.86,2.96,"Attractive aromas of pepper and licorice, evolving towards red fruit after agitation. The palate shows a harmonious marriage of charm and firmness based on soft, ripe, and very smooth tannins.",13.0,262,4,3,0,0,0,0,0,0,0,0,13,44,361,794,149,3.81,2.95,14.81,4.16,,,,,2005,54.0
4300213,Pio Cesare Barolo 2014,,22550,Barolo,Red,False,504,Italie,1476,0.66,0.86,10.71,0.86,0.59,"Very rich and delicious with supple red fruits, some ripe plum and floral undertones Tongue: extremely lush on the palate; delicious red fruit; black tea; sassafras root. ",14.0,7,5,3,0,0,0,0,0,0,0,0,8,15,151,913,290,0.44,0.53,2.62,0.42,True,False,False,cork,2014,61.67
2434562,Antinori Tenuta Guado al Tasso Bolgheri Superiore 2011,,1658,Tenuta Guado al Tasso Bolgheri Superiore,Red,False,3345,Italie,1252,0.14,0.28,10.53,0.23,0.15,,14.0,9,4,3,0,0,0,0,0,0,0,0,7,5,87,851,403,0.19,0.38,6.29,0.2,,,,,2011,101.67
1296215,Antinori Badia a Passignano Gran Selezione Chianti Classico 2009,,1653,Badia a Passignano Gran Selezione Chianti Classico,Red,False,1798,Italie,1252,1.27,2.38,27.63,1.48,1.05,"Marchesi Antinori’s passion for viticulture is expressed through perseverance: their continuous pursuit for quality improvement, even in the smallest details. Research and development is an ongoing process both in the vineyards and in the cellars: selecting new clones of local and international varieties: experimenting with new techniques in the vineyards and vineyard altitudes, new approaches to fermentation and temperature control, experimenting with both traditional and innovative winemaking philosophies, using new types of oak for barrels, barrel size and age, and varying length of aging in the bottle before commercial release. To succeed at best expressing what a vineyard, grape, and a winemaker can achieve requires constant trial and error, both in the vineyard and in the winery. At Marchesi Antinori, these experiments include a wide range of different grape varieties and clones, planted in a variety of vineyards, different styles and sizes of fermentors as well as techniques of fermentation; barrel types and sizes; length of barrel and bottle aging.",13.5,69,3,3,0,0,0,0,0,0,0,0,4,4,165,915,264,0.91,1.72,14.05,0.84,,,,,2009,51.67
1841255,Banfi Poggio alle Mura Brunello di Montalcino 2011,,1133661,Poggio alle Mura Brunello di Montalcino,Red,False,1796,Italie,7967,0.7,1.34,2.86,0.9,0.62,"The red color is very intense. The bouquet is sweet and complex, with notes of blackberry jam, tobacco and vanilla. The structure is incredibly extensive but soft and well balanced. Great persistence in the finish.",14.9,22,5,3,0,0,0,0,0,0,0,0,9,14,178,875,277,0.91,1.72,3.88,0.84,True,,,,2011,49.17
12431257,Pine Ridge Napa Valley Cabernet Sauvignon 2014,,3545,Napa Valley Cabernet Sauvignon,Red,False,25,États-Unis,573,0.98,4.8,18.18,0.54,0.36,"Swirling with layered aromas of fresh red raspberry, blackberry pie and ripe cassis, this deep ruby wine enraptures the senses with fragrant dried violet, gingersnap, dark cocoa and sweet basil impressions. Plush and exuberant, the palate opens with red cherry, juicy boysenberry and red plum fruits that intermingle with hints of cinnamon stick and graham cracker pie crust. ",14.2,289,5,2,2,0,1,1,0,0,0,0,4,7,132,813,391,1.15,4.35,8.58,0.42,,,,,2014,69.8
1224880,Château Léoville Barton Saint-Julien (Grand Cru Classé) 2000,,22685,Saint-Julien (Grand Cru Classé),Red,False,399,France,177327,0.28,1.13,33.33,0.54,0.36,"This wine has an opaque dark red violet colour. With lovely herbal, lavender and blackberry notes on the nose. Tart berry, blackberry, black fruit palate with depth and sweet tannins.",12.5,265,4,3,0,0,0,0,0,0,0,0,11,2,90,780,470,0.15,0.99,3.31,0.2,,,,,2000,167.5
148787842,Château Fombrauge Saint-Émilion Grand Cru (Grand Cru Classé) 2010,,5052806,Saint-Émilion Grand Cru (Grand Cru Classé),Red,False,827,France,193633,1.69,10.42,8.7,2.41,1.77,"Color is ruby ​​red, brilliant, clear. The nose is rather expressive, of average complexity. The first fruits are blackcurrant and cherry.  Friandy, rather supple, not very voluminous, the mouth is characterized by its balance: an acidity and a quasi absence of tannins favor the impression of roundness. Beautiful finish, elegant, fresh.
",,266,4,2,0,0,0,0,0,0,0,0,7,27,226,903,187,1.3,5.35,4.07,1.55,True,,,,2010,81.42
4049303,Antinori Tenuta Guado al Tasso Bolgheri Superiore 2014,False,1658,Tenuta Guado al Tasso Bolgheri Superiore,Red,False,3345,Italie,1252,0.14,0.28,10.53,0.23,0.15,,14.0,9,4,3,0,0,0,0,0,0,0,0,5,3,86,841,411,0.19,0.38,6.35,0.2,True,False,False,,2014,100.0
2534126,Antinori Badia a Passignano Gran Selezione Chianti Classico 2013,,1653,Badia a Passignano Gran Selezione Chianti Classico,Red,False,1798,Italie,1252,1.27,2.38,27.63,1.48,1.05,"Marchesi Antinori’s passion for viticulture is expressed through perseverance: their continuous pursuit for quality improvement, even in the smallest details. Research and development is an ongoing process both in the vineyards and in the cellars: selecting new clones of local and international varieties: experimenting with new techniques in the vineyards and vineyard altitudes, new approaches to fermentation and temperature control, experimenting with both traditional and innovative winemaking philosophies, using new types of oak for barrels, barrel size and age, and varying length of aging in the bottle before commercial release. To succeed at best expressing what a vineyard, grape, and a winemaker can achieve requires constant trial and error, both in the vineyard and in the winery. At Marchesi Antinori, these experiments include a wide range of different grape varieties and clones, planted in a variety of vineyards, different styles and sizes of fermentors as well as techniques of fermentation; barrel types and sizes; length of barrel and bottle aging.",13.5,69,3,3,0,0,0,0,0,0,0,0,6,13,216,913,193,1.75,3.1,17.83,1.55,True,False,False,,2013,53.33
5054279,Grattamacco Bolgheri Superiore 2014,,87674,Bolgheri Superiore,Red,False,3345,Italie,244651,0.58,4.0,20.0,0.77,0.53,"The taste of this wine reverberates the elegance of the vintage characters, presenting a jaunty aromatic intensity, where we find the characteristic fruity and balsamic notes and its own bloody imprint. The patient maturation of the skins and pips is felt in the fragrance of the tannin and acidity lively vein that accompanies the broad flavour in the final.",14.0,9,4,3,0,0,0,0,0,0,0,0,12,12,191,916,201,1.75,9.05,25.24,1.55,,,,,2014,50.0
104159,Château Gruaud Larose Saint-Julien (Grand Cru Classé) 2005,,79265,Saint-Julien (Grand Cru Classé),Red,False,399,France,11188,0.43,1.88,20.0,0.78,0.53,,13.5,265,4,3,0,0,0,0,0,0,0,0,5,8,128,816,370,0.33,2.34,2.16,0.42,,,,,2005,108.5
1193115,Château Léoville Barton Saint-Julien (Grand Cru Classé) 2003,,22685,Saint-Julien (Grand Cru Classé),Red,False,399,France,177327,0.28,1.13,33.33,0.54,0.36,"This wine has an opaque dark red violet colour. With lovely herbal, lavender and blackberry notes on the nose. Tart berry, blackberry, black fruit palate with depth and sweet tannins.",13.0,265,4,3,0,0,0,0,0,0,0,0,4,12,75,752,481,0.15,1.01,4.13,0.2,,,,,2003,169.6
4413826,Château de Beaucastel Châteauneuf-du-Pape 2014,False,1134803,Châteauneuf-du-Pape,Red,False,401,France,1298,0.18,1.31,40.0,0.38,0.25,"A stunning example of this Southern Rhône blend with a smooth, earthy nose velvety texture and fruit-forward style; lovely, generous ripe black raspberry fruit and an exquisite finish.",14.5,301,5,2,0,0,0,0,0,0,0,0,4,10,106,867,337,0.33,1.36,18.71,0.42,True,False,False,,2014,70.42
