,Symbol,Stock Name,Country,Market Price,Day Price Range,PE Ratio,marketCap,Dividend Yield,52 Week Low Price Range Change,52 Week High Price Range Change,3 Month Average Daily Volume,52 Week Price Range,priceEpsCurrentYear
10,RTOXF,Rotork,us_market,5.0,5.0 - 5.0,55.555553,4304880128,0.015240083,1.2321428,0.0,9201,2.24 - 5.0,
11,KRKA.SG,,dr_market,13.0,12.6 - 13.0,,6751419904,,0.9117647,-0.08450703,297,6.8 - 14.2,
12,RITPF,,us_market,30.44,30.44 - 30.44,17.474169,4980958208,0.01412615,0.75446683,-0.0029479251,1268,17.35 - 30.53,
13,LNXSF,Lanxess,us_market,76.95,75.41 - 76.95,21.36313,6552384512,0.012426666,1.7152433,-0.04469281,245,28.34 - 80.55,
14,PLCQF,Polar Capital Tech Trust,us_market,32.65,32.65 - 32.65,,5129086464,,1.2107567,0.0,,14.7687 - 32.65,
15,0HP1.L,,gb_market,18.705,18.425 - 18.705,,2811698176,,0.015196782,0.0,,18.425 - 18.705,
16,0B2.F,,dr_market,41.66,41.08 - 41.6,13.059561,3649391104,0.06292189,1.2555497,-0.04053428,51,18.47 - 43.42,
17,0QQN.L,,gb_market,441.2,431.0 - 441.6,26.159138,4521903104,0.018621974,0.023665922,-0.00090578326,,431.0 - 441.6,
18,PD3.F,,dr_market,23.6,23.0 - 23.6,,2364177152,,4.130435,-0.024793403,50,4.6 - 24.2,
19,MTA.F,,dr_market,8.312,8.312 - 8.312,36.778763,5140889088,0.024038462,0.6511721,-0.16696727,198,5.034 - 9.978,
20,DLGNF,Dialog Semiconductor,us_market,78.31,78.31 - 78.5,79.180984,5703834112,,3.1765332,-0.033806358,2123,18.75 - 81.05,
21,V8H.F,,dr_market,25.0,25.0 - 25.0,33.921303,9195350016,0.0068939393,0.61290324,-0.06015039,0,15.5 - 26.6,
22,VTFN.F,,dr_market,29.3,29.3 - 29.3,96.06557,3126925312,0.0028173795,1.8146013,-0.016118249,26,10.41 - 29.78,
23,SASOF,Sasol,us_market,13.6,13.6 - 13.6,,8722455552,,9.967742,-0.28118393,1175,1.24 - 18.92,
24,3PNA.F,,dr_market,10.4,10.4 - 10.4,15.249267,4334688768,0.049714286,0.03431122,-0.2629341,48,10.055 - 14.11,
0,0QUS.L,,gb_market,544.5,540.0 - 552.0,28.492935,4858333696,0.01147842,0.008333334,-0.013586956,,540.0 - 552.0,
1,ONEXF,Onex,us_market,58.39,58.39 - 58.48,18.066212,5176331776,0.005298585,1.275526,-0.08608546,3208,25.66 - 63.89,
2,0JPN.L,,gb_market,31.802,31.64 - 31.802,,,0.014584085,0.005120122,0.0,,31.64 - 31.802,
3,DEVC.L,,gb_market,45.5,46.6 - 46.6,,50624664,0.00065934064,107.33334,-0.13744076,4575,0.42 - 52.75,
4,FBPRM,,us_market,24.95,24.95 - 24.95,54.3573,2192371456,0.007867821,1.3739296,-0.040384587,486,10.51 - 26.0,
5,4FZ.F,,dr_market,1.82,1.79 - 1.82,28.88889,3718332928,0.015384615,1.0110499,-0.16513762,451,0.905 - 2.18,
6,NDGPY,,us_market,39.91,39.91 - 39.91,7.8254905,9380446208,0.0021572523,0.3524229,0.0,148,29.51 - 39.91,
7,JFM.F,,dr_market,7.55,7.55 - 7.55,8.10956,2023762432,0.040769227,0.5729166,-0.2740384,9,4.8 - 10.4,
8,PD2.DE,,de_market,25.455,25.455 - 26.425,,2524476672,0.040856414,0.03897959,-0.10432794,18,24.5 - 28.42,
9,0JTT.L,,gb_market,41.8165,41.81 - 41.8165,22.976099,5466336768,0.037304733,0.00015547103,0.0,,41.81 - 41.8165,
10,4HP.F,,dr_market,5.55,5.55 - 5.6,80.434784,2152800768,0.019122807,0.46052638,-0.14615382,28,3.8 - 6.5,
11,2HL.F,,dr_market,54.5,53.5 - 54.5,13.574098,3721477888,0.023272727,0.34900984,-0.14173229,61,40.4 - 63.5,
12,SKLKY,,us_market,2.75,2.75 - 2.75,7.1206627,2971567360,0.033090908,0.4248705,-0.08637874,1991,1.93 - 3.01,
13,TLLB.F,,dr_market,19.85,19.85 - 19.85,16.694702,5659810816,0.025528701,1.5037842,-0.009975006,47,7.928 - 20.05,
14,5CI.F,,dr_market,16.44,16.44 - 16.44,13.162531,2202943744,0.071256034,0.24263047,-0.18208954,4,13.23 - 20.1,
15,2813.T,,jp_market,2590.0,2547.0 - 2590.0,,2120318976,0.01927525,0.17727272,-0.30563003,458,2200.0 - 3730.0,
16,JAW.DE,,de_market,13.7,13.7 - 13.7,,4522616832,,1.7755268,-0.014388476,51,4.936 - 13.9,
17,3426.T,,jp_market,1450.0,1450.0 - 1450.0,14.038961,5785500160,,0.24356775,-0.078194536,688,1166.0 - 1573.0,
18,7515.T,,jp_market,3300.0,3300.0 - 3300.0,4.473333,3063574784,0.009090909,0.48514852,-0.040697675,173,2222.0 - 3440.0,
19,7682.T,,jp_market,2424.0,2423.0 - 2430.0,,2598867456,,0.8703704,-0.04,958,1296.0 - 2525.0,
20,0LIK.L,,gb_market,18.9185,18.73 - 18.9185,,8886701056,,0.010064141,0.0,,18.73 - 18.9185,
21,0L4F.L,,gb_market,43.548,43.548 - 43.548,13.520025,6783820288,0.01468631,0.0,0.0,,43.548 - 43.548,
22,0JDI.L,,gb_market,56.3,56.3 - 56.42,108.687256,7798338048,,0.0,-0.0021268865,,56.3 - 56.42,
23,PD2.F,,dr_market,25.465,25.465 - 25.465,,2524477952,0.04031789,1.0740349,-0.103029214,10,12.278 - 28.39,
24,AQ3.F,,dr_market,12.676,12.676 - 12.676,,3578814720,0.1293348,1.2226897,-0.16944046,7,5.703 - 15.262,
0,0JDI.L,,gb_market,56.3,56.3 - 56.42,108.687256,7798338048,,0.0,-0.0021268865,,56.3 - 56.42,
1,3426.T,,jp_market,1450.0,1450.0 - 1450.0,14.038961,5785500160,,0.24356775,-0.078194536,688,1166.0 - 1573.0,
2,3F8.F,,dr_market,14.9,14.9 - 14.9,,4037914624,,3.116022,-0.14367816,107,3.62 - 17.4,
3,6647.T,,jp_market,1738.0,1738.0 - 1747.0,8.326666,2390410496,0.028571429,0.30676693,-0.07700478,490,1330.0 - 1883.0,
4,FMCCN,,us_market,8.2,8.15 - 8.25,745.4545,3630361344,,0.33333328,-0.5314286,2573,6.15 - 17.5,
5,FLUIF,,us_market,25.5,25.5 - 25.5,,6405600256,,1.3474395,-0.015444001,307,10.8629 - 25.9,
6,PJP.F,,dr_market,28.2,28.2 - 28.4,8.537693,7770002432,0.08777397,0.47373924,-0.16171221,582,19.135 - 33.64,
7,9635.T,,jp_market,2148.0,2130.0 - 2148.0,,2247774720,,0.1511254,-0.12505092,320,1866.0 - 2455.0,
8,0I6U.L,,gb_market,26.0,26.0 - 26.02,,7020936192,0.0,0.0,-0.0007686571,,26.0 - 26.02,
9,OLN.DE,,de_market,22.8,22.8 - 22.8,,3917564416,0.034188036,0.64739877,-0.0578513,9,13.84 - 24.2,
10,PP51.F,,dr_market,1.71,1.71 - 1.71,9.771429,2284183808,0.040229887,0.3153847,-0.102833144,74,1.3 - 1.906,
11,XER2.F,,dr_market,19.648,19.022 - 19.662,23.061033,3881973504,0.05198586,0.5673261,-0.42211762,205,12.536 - 34.0,
12,G5HA.F,,dr_market,1.032,1.032 - 1.032,0.9635854,3974613504,0.17231366,0.082896054,-0.31200004,667,0.953 - 1.5,
13,OIS.F,,dr_market,2.46,2.46 - 2.46,,5403587072,0.017441861,1.5978718,-0.32244748,31,0.946929 - 3.630715,
14,HI6.F,,dr_market,3.06,3.0 - 3.1,14.366197,4894531072,0.02147436,1.0816326,-0.08383233,205,1.47 - 3.34,
15,6BE.F,,dr_market,1.74,1.72 - 1.74,25.588234,6194974208,0.014044944,0.74,-0.18691592,377,1.0 - 2.14,
16,1VRA.F,,dr_market,29.9,29.9 - 29.9,28.36812,3589734144,0.02800659,0.5040242,-0.09939762,4,19.88 - 33.2,
17,HKT.F,,dr_market,0.7927,0.7927 - 0.7927,16.514584,7144557056,0.0640784,0.0027830582,-0.17914465,21,0.7905 - 0.9657,
18,MXGBF,Molson Coors Canada,us_market,45.0092,45.0092 - 45.0092,,9676348416,0.025994685,0.326535,-0.22969021,7,33.9299 - 58.43,
19,PHOJY,,us_market,16.95,16.95 - 16.95,,6707996672,,0.8186697,0.0,434,9.32 - 16.95,
20,LNDNF,Lundin Petroleum,us_market,31.4,31.4 - 31.4,23.259258,8852162560,0.053908356,1.2704266,-0.059598677,1263,13.83 - 33.39,27.54386
21,BZTA.F,,dr_market,3.94,3.94 - 3.94,10.591397,5912600576,0.03725,0.6147541,-0.16525419,55,2.44 - 4.72,
22,0HHP.L,,gb_market,17.962,17.962 - 17.995,15.756141,7625156096,0.08891358,0.0,-0.0018338952,,17.962 - 17.995,
23,3944.T,,jp_market,2440.0,2440.0 - 2440.0,230.40604,2661600768,0.020508613,0.13488372,-0.11945146,445,2150.0 - 2771.0,
24,3045.T,,jp_market,1050.0,1050.0 - 1051.0,10.302501,2256250624,0.02374169,0.43835616,-0.009433962,1438,730.0 - 1060.0,
0,3944.T,,jp_market,2440.0,2440.0 - 2440.0,230.40604,2661600768,0.020508613,0.13488372,-0.11945146,445,2150.0 - 2771.0,
1,47I.DE,,de_market,20.6,20.6 - 20.6,13.146139,2323494656,,0.77586204,-0.1953125,191,11.6 - 25.6,
2,0JF2.L,,gb_market,32.475,32.475 - 32.475,,2519059712,0.022486933,0.0,0.0,,32.475 - 32.475,
3,6138.T,,jp_market,1332.0,1332.0 - 1333.0,,3959063552,0.011005136,0.5398844,-0.09939148,1398,865.0 - 1479.0,
4,ANCA.F,,dr_market,18.8,18.8 - 18.8,7.0254107,8910184448,0.027948719,0.11904763,-0.27692312,154,16.8 - 26.0,
5,LP3.F,,dr_market,37.0,37.0 - 37.0,8.295964,4165533952,0.015425532,1.9133857,-0.015957408,12,12.7 - 37.6,
6,SWD.F,,dr_market,19.9,19.9 - 19.9,2.9208865,2969716736,0.031485148,0.4316547,-0.087155946,13,13.9 - 21.8,
7,6267.T,,jp_market,2044.0,2044.0 - 2050.0,6.0487514,3611216640,0.029354207,0.39617488,-0.038117647,735,1464.0 - 2125.0,
8,YORUY,,us_market,16.4,16.4 - 16.4,,2733223936,,0.30158722,-0.19804406,4,12.6 - 20.45,
9,2179.T,,jp_market,818.0,818.0 - 822.0,,4542713856,0.007290401,0.29635498,-0.110869564,1446,631.0 - 920.0,
10,TU0.F,,dr_market,33.56,32.72 - 33.56,40.82725,3481480960,0.020748924,1.7262387,-0.0059240805,113,12.31 - 33.76,
11,5458.T,,jp_market,690.0,690.0 - 690.0,,2072070016,0.014450867,0.36633664,-0.05608755,1818,505.0 - 731.0,
12,1743.T,,jp_market,3700.0,3630.0 - 3740.0,4.523548,2805347328,0.013513514,0.2012987,-0.29118773,93,3080.0 - 5220.0,
13,1718.T,,jp_market,3815.0,3805.0 - 3815.0,5.2458973,4170481664,0.026246719,0.48965248,-0.04385965,1141,2561.0 - 3990.0,
14,9731.T,,jp_market,2368.0,2368.0 - 2385.0,,8977325056,0.010570824,0.05950783,-0.20107962,3363,2235.0 - 2964.0,
15,LGR.F,,dr_market,55.5,55.5 - 55.5,29.838709,2891450112,0.045781817,0.29069766,-0.3018868,0,43.0 - 79.5,
16,GF8.F,,dr_market,10.38,10.38 - 10.38,25.255474,3548787200,0.028301887,0.8486199,-0.13065323,265,5.615 - 11.94,
17,3RK.F,,dr_market,19.1,19.1 - 19.1,,5161144832,,1.4025159,-0.040200967,35,7.95 - 19.9,
18,JMX.F,,dr_market,31.16,29.58 - 31.16,,2363071744,,3.3641458,-0.008274991,48,7.14 - 31.42,
19,AAM.F,,dr_market,2.22,2.22 - 2.22,47.234043,9005140992,0.009913794,4.0,-0.051282004,186,0.444 - 2.34,
20,YKE.F,,dr_market,16.7,16.7 - 16.7,22.326204,4512841728,0.016,1.1548388,-0.1391752,7,7.75 - 19.4,
21,1352.T,,jp_market,954.0,954.0 - 956.0,11.851373,7988795904,0.020661157,0.507109,-0.08708134,1526,633.0 - 1045.0,
22,RDEIF,,us_market,18.2,18.2 - 18.2,,9898034176,,0.17268042,-0.13744074,48,15.52 - 21.1,
23,NXPGF,,us_market,4.2,4.2 - 4.2,,2223820032,,1.6249999,-0.20754723,8120,1.6 - 5.3,
24,3322.T,,jp_market,720.0,712.0 - 720.0,92.49743,4069893632,0.010416667,0.04956268,-0.19732441,1393,686.0 - 897.0,
0,3322.T,,jp_market,720.0,712.0 - 720.0,92.49743,4069893632,0.010416667,0.04956268,-0.19732441,1393,686.0 - 897.0,
1,XLF.F,,dr_market,14.6,14.6 - 14.6,,1908877056,,0.0,-0.26706827,192,14.6 - 19.92,
2,IDKOY,Idemitsu Kosan,us_market,13.28,13.28 - 13.28,,7747618304,,0.32667327,0.0,545,10.01 - 13.28,
3,06MA.F,,dr_market,59.0,52.5 - 59.0,,2971151616,,5.082474,-0.15107913,348,9.7 - 69.5,
4,TELDF,Telefonica Deutschland,us_market,2.91,2.91 - 2.91,,8625996800,0.10763765,0.531579,-0.14411764,1075,1.9 - 3.4,
5,RRTL.F,,dr_market,48.36,48.36 - 48.64,16.337837,7380751360,0.082203045,0.7951002,-0.011042963,2013,26.94 - 48.9,
6,OLN.F,,dr_market,23.2,23.2 - 23.2,,3917552128,0.033613447,1.8292685,-0.04918028,30,8.2 - 24.4,
7,VGA.F,,dr_market,22.6,22.0 - 22.0,,4505242624,0.006875,1.4301075,-0.095999986,9,9.3 - 25.0,
8,1PC.F,,dr_market,1.31,1.31 - 1.31,3.9104476,3136702976,0.030827068,0.3645833,-0.22485213,768,0.96 - 1.69,
9,SMM.F,,dr_market,3.98,3.98 - 3.98,5.661451,6552114688,0.051732674,0.7008548,-0.047846846,632,2.34 - 4.18,
10,GMWKF,Games Workshop,us_market,141.0,141.0 - 141.0,58.50622,4534249984,0.011794168,2.4618218,-0.11320755,300,40.73 - 159.0,
11,0S1.F,,dr_market,41.0,40.2 - 41.0,7.5785584,5411139072,0.036923077,2.1782947,-0.12393161,107,12.9 - 46.8,
12,NHNKY,Nihon Kohden,us_market,15.17,15.17 - 15.17,27.089285,2493371648,0.021597391,0.122871935,-0.14535211,4228,13.51 - 17.75,
13,32Z.F,,dr_market,1.731,1.6998 - 1.731,,8227460608,0.014066346,1.1109755,-0.00517245,5013,0.82 - 1.74,
14,BLZ.F,,dr_market,30.3,30.3 - 30.3,,2262561536,0.005487013,1.7101966,-0.021949654,9,11.18 - 30.98,
15,1WO.SG,,dr_market,26.35,26.35 - 26.35,,3285528832,,1.0261438,-0.2531179,1316,13.005 - 35.28,
16,I2X2.F,,dr_market,21.8,21.8 - 21.8,16.615852,6349946880,0.01880734,2.6485355,-0.022421526,18,5.975 - 22.3,
17,NRM.F,,dr_market,3.12,3.12 - 3.12,,7835225088,,0.2,-0.2390244,8,2.6 - 4.1,
18,SVNBY,Seven Bank,us_market,22.725,22.725 - 22.725,,2659302144,,0.105839476,-0.22782874,339,20.55 - 29.43,
19,WIB.DE,,de_market,28.26,28.26 - 28.56,36.892952,3170376448,0.02117149,1.407155,-0.04655868,890,11.74 - 29.64,
20,R1H.F,,dr_market,6.45,6.45 - 6.45,21.078432,9629139968,0.028571429,0.31632647,-0.16233766,26,4.9 - 7.7,
21,KNCAY,,us_market,10.855,10.855 - 10.855,7.0487013,2690205440,0.023652175,1.2427684,-0.056086995,1771,4.84 - 11.5,
22,SAEYY,,us_market,29.99,29.99 - 29.99,,3646604032,,0.714106,0.0,221,17.496 - 29.99,
23,TR7.F,,dr_market,44.06,44.06 - 44.06,10.591347,3149184000,0.04875258,1.2711341,-0.021106353,66,19.4 - 45.01,
24,MILA.F,,dr_market,24.6,24.6 - 24.6,,2981347840,0.010967743,0.921875,-0.061068714,46,12.8 - 26.2,
0,GLPEF,,us_market,11.4835,11.4835 - 11.4835,,9601364992,,0.43903503,-0.26103607,1386,7.98 - 15.54,574.175
1,RGEDF,,us_market,29.5224,29.5224 - 29.5224,,5350462464,,0.63054925,0.0,0,18.1058 - 29.5224,
2,19S.F,,dr_market,10.8,10.5 - 10.5,,3870654976,0.014141414,2.4838712,-0.45454544,948,3.1 - 19.8,
3,TZ3.F,,dr_market,25.0,25.0 - 25.0,28.473803,2225807616,0.014390244,0.041666668,-0.47698745,91,24.0 - 47.8,
4,AM6.F,,dr_market,9.7,9.65 - 9.75,,2633617920,,0.6724137,-0.5245098,836,5.8 - 20.4,
5,0QYY.L,,gb_market,35.858,35.84 - 36.098,4482.25,5677970944,0.01260023,0.0005022756,-0.006648509,,35.84 - 36.098,
6,26C.F,,dr_market,31.38,30.0 - 31.46,,3522561792,,5.1050587,-0.0025429092,323,5.14 - 31.46,
7,CPP.L,,gb_market,478.0,470.5 - 496.0,,41785232,,1.9022465,-0.09811321,2169,164.7 - 530.0,
8,COP.F,,dr_market,77.25,76.0 - 77.25,51.023777,3779680256,0.006497726,0.6527599,-0.09171079,513,46.74 - 85.05,
9,0LAI.L,,gb_market,24.92,24.92 - 24.92,20.612076,2877911040,,0.0,0.0,,24.92 - 24.92,
10,0HOU.L,,gb_market,43.225,42.998 - 43.525,18.503853,8918743040,0.015705114,0.005279254,-0.00689266,,42.998 - 43.525,
11,TOW.F,,dr_market,25.8,25.8 - 25.8,33.94737,2808459008,,1.1147541,-0.05147064,21,12.2 - 27.2,
12,0LLB.L,,gb_market,255.42,253.19 - 255.42,,3248610304,,0.008807598,0.0,,253.19 - 255.42,
13,2EN.F,,dr_market,18.39,18.0 - 18.5,8.60955,3372119040,0.028796948,1.4618474,-0.015524674,50,7.47 - 18.68,
14,7SE.F,,dr_market,38.0,38.0 - 39.4,,3729893888,,5.129032,-0.15929204,203,6.2 - 45.2,
15,SWC.F,,dr_market,14.375,14.375 - 14.375,194.25676,7415214080,0.06138477,0.23922409,-0.18323866,53,11.6 - 17.6,
16,LB3A.F,,dr_market,10.5,10.5 - 10.5,6.489493,4553178112,,1.8378378,-0.062499985,4,3.7 - 11.2,
17,V4OC.F,,dr_market,16.7,16.48 - 16.7,13.191154,4013627904,0.021561772,0.17605641,-0.21226415,558,14.2 - 21.2,
18,108.F,,dr_market,8.9,8.9 - 8.9,5.413625,2389934592,0.06158192,0.31851846,-0.127451,61,6.75 - 10.2,
19,PMC.F,,dr_market,29.93,29.93 - 29.93,332.55554,3145044480,0.0015141087,3.072109,-0.01707719,134,7.35 - 30.45,
20,TKT.F,,dr_market,7.15,7.15 - 7.15,9.675237,3662158592,0.049726028,0.10000002,-0.21857919,22,6.5 - 9.15,
21,0NU.F,,dr_market,27.625,27.315 - 27.84,,5615720448,,1.6155083,-0.17561917,479,10.562 - 33.51,
22,PEGRY,,us_market,25.01,25.01 - 25.01,,5241195520,,0.0,-0.17999999,31,25.01 - 30.5,
23,GDUB.F,,dr_market,3.64,3.64 - 3.64,43.855423,6086917632,0.02631579,1.3947369,-0.16129033,147,1.52 - 4.34,
24,F5J.F,,dr_market,24.215,24.215 - 24.215,22.546555,4576417280,0.019417476,2.5868762,-0.06397374,165,6.751 - 25.87,
0,AUKUF,,us_market,25.3,25.3 - 25.3,,6813669376,,2.1625,-0.4611289,1588,8.0 - 46.95,
1,0HSU.L,,gb_market,38.14,38.14 - 38.39,18.301342,3390073856,0.007906085,0.0,-0.0065121124,,38.14 - 38.39,
2,RRK.F,,dr_market,23.4,23.4 - 23.4,,2832803840,0.008333334,5.9642854,-0.040983606,0,3.36 - 24.4,
3,0Y5X.L,,gb_market,56.24,54.038 - 54.038,26.292662,9508779008,0.014263729,0.04074917,0.04074917,,54.038 - 54.038,
4,BJ6.F,,dr_market,0.26,0.26 - 0.26,,2242567424,,0.31979692,-0.09090917,204,0.197 - 0.286,
5,HLLGY,,us_market,29.494,29.494 - 29.494,8.866376,6797983744,0.041466065,1.9058129,-0.107324496,518,10.15 - 33.04,
6,XCQ.F,,dr_market,14.5,14.5 - 14.5,27.255638,6118159360,0.02684564,0.20833333,-0.28217825,41,12.0 - 20.2,
7,LAV.F,,dr_market,17.5,17.5 - 17.5,12.30661,3114877440,0.048757058,0.5625,-0.21171173,31,11.2 - 22.2,
8,SHJ.F,,dr_market,29.6,29.6 - 29.6,9.322835,6702031872,0.0014705883,0.5336788,-0.045161277,24,19.3 - 31.0,
9,ARGKF,Aggreko,us_market,11.67,11.67 - 11.67,20.839285,2193866752,0.029916666,2.432353,-0.027499994,611,3.4 - 12.0,
10,IFPJF,,us_market,7.115811,7.11581 - 7.11581,15.954733,9638721536,0.038786866,0.6358186,-0.2954643,2000,4.35 - 10.1,
11,0TA.F,,dr_market,13.895,13.53 - 13.895,26.669865,3705671680,0.051455606,0.9034247,-0.10929486,211,7.3 - 15.6,
12,RICOY,,us_market,8.58,8.58 - 8.58,,6403408384,0.018047672,0.48958325,-0.13855423,963,5.76 - 9.96,-21.449999
13,NVPI.F,,dr_market,2.8,2.8 - 2.8,7.446809,9517731840,0.05680272,0.7177914,-0.047619082,27,1.63 - 2.94,
14,ISDAY,Israel Discount Bank,us_market,37.94,37.94 - 38.14,10.39452,4468573184,0.00073413743,0.0,-0.12981652,179,37.94 - 43.6,
15,AEU.F,,dr_market,26.37,26.37 - 26.91,43.229507,7040473600,0.009114109,0.98494554,-0.13795355,300,13.285 - 30.59,
16,BESIY,BE Semiconductor,us_market,79.3,79.3 - 79.3,34.478264,5663899136,0.03528721,2.4964728,0.0,151,22.68 - 79.3,
17,BPS.F,,dr_market,0.96,0.96 - 0.96,14.117646,2255913472,0.015,0.95121944,-0.23200002,56,0.492 - 1.25,
18,GPTGF,GPT,us_market,3.75,3.75 - 3.75,,6246112256,,1.5,-0.10501195,35,1.5 - 4.19,
19,WS11.F,,dr_market,21.6,21.6 - 21.6,93.103455,5036385792,,2.0638297,-0.044247787,24,7.05 - 22.6,
20,NEX.F,,dr_market,60.0,60.0 - 60.0,75.376884,5687730176,0.019683333,0.6304348,-0.04761905,7,36.8 - 63.0,
21,YIN.F,,dr_market,35.77,35.28 - 35.77,,2142082944,,0.50294125,-0.04867016,22,23.8 - 37.6,
22,NWSGY,NWS,us_market,11.0,11.0 - 11.0,,4227277824,,0.488498,-0.14794731,192,7.39 - 12.91,
23,SDGCF,Sundrug,us_market,39.28,39.28 - 39.28,20.587002,4532518912,0.015249491,0.396374,-0.054632984,77,28.13 - 41.55,
24,GAP.F,,dr_market,19.8,18.846 - 19.8,,7470499840,0.02574037,2.9919353,-0.1402519,170,4.96 - 23.03,
0,MICCF,Millicom Intl Cellular,us_market,37.175,37.175 - 37.175,,3752964864,0.02699784,0.8081226,-0.21021883,535,20.56 - 47.07,
1,GAP.F,,dr_market,19.8,18.846 - 19.8,,7470499840,0.02574037,2.9919353,-0.1402519,170,4.96 - 23.03,
2,NZT.F,,dr_market,2.7595,2.7595 - 2.7595,19.163195,5103143424,0.05497906,0.42095777,-0.055935703,14,1.942 - 2.923,
3,CHE.F,,dr_market,0.091,0.091 - 0.091,2.527778,4042574848,0.29714286,0.36842102,-0.24166666,16,0.0665 - 0.12,
4,6RR.F,,dr_market,22.6,22.6 - 22.6,,2067316992,,3.5564516,-0.034188002,39,4.96 - 23.4,
5,WPY.F,,dr_market,56.16,56.02 - 56.32,21.6,9912409088,0.07455325,0.48650083,-0.31445312,122,37.78 - 81.92,
6,SHI.F,,dr_market,19.3,19.3 - 19.3,2.0531914,4186729472,0.0023350252,0.35915488,-0.28518522,110,14.2 - 27.0,
7,A2A.F,,dr_market,37.0,37.0 - 37.0,37.56345,9217366016,0.025783783,0.30281693,-0.23236516,8,28.4 - 48.2,
8,OTES.F,,dr_market,6.2,6.2 - 6.2,21.160408,5665169408,0.08870968,0.40271488,-0.114285745,4,4.42 - 7.0,
9,3S5.F,,dr_market,0.52,0.52 - 0.52,2.3744292,4036442624,0.09514563,0.13043472,-0.15882243,33,0.46 - 0.618181,
10,MOGB.F,,dr_market,6.105,6.105 - 6.105,3.526863,4704360448,,0.48179618,-0.2157996,278,4.12 - 7.785,
11,TKHVY,Turk Hava Yollari,us_market,18.75,18.75 - 18.75,,2430656256,,0.669635,-0.21777219,703,11.23 - 23.97,
12,JBFCY,,us_market,14.14,14.14 - 14.14,25.802921,4117836800,0.0027546447,0.848366,-0.1965909,445,7.65 - 17.6,
13,4MD.F,,dr_market,71.7,64.48 - 71.7,174.02911,6283421696,,20.467066,-0.103750035,655,3.34 - 80.0,
14,TKGSF,Tokyo Gas,us_market,21.88,21.88 - 21.88,,9549285376,,0.061775066,-0.085666575,303,20.607 - 23.93,
15,HWDJF,Howden Joinery,us_market,10.2,10.2 - 10.2,25.310173,6071621632,0.01434178,1.2566371,-0.011580034,511,4.52 - 10.3195,
16,LCJ.F,,dr_market,11.2,11.2 - 11.2,5.8001037,2457593600,0.007844827,0.26553664,-0.17037039,4,8.85 - 13.5,
17,SECN.L,,gb_market,83.5,86.825 - 86.825,,20249502,,3.175,-0.040229887,14063,20.0 - 87.0,
18,SAE1.F,,dr_market,22.0,22.0 - 22.0,,3015891968,,0.7054264,-0.16254283,163,12.9 - 26.27,
19,DNACF,DeNA,us_market,20.75,20.75 - 20.75,,2593044480,,1.0544554,-0.004318625,73,10.1 - 20.84,
20,AVT.F,,dr_market,0.645,0.62 - 0.645,20.156248,4894259712,0.008130081,1.0673076,-0.20858897,3174,0.312 - 0.815,
21,SU5.MU,,dr_market,30.0,30.0 - 30.0,,3099689984,,1.0037403,-0.09638556,18,14.972 - 33.2,
22,BBAVF,Signature Aviation,us_market,5.55,5.55 - 5.55,7.540761,4615868416,0.017117117,1.8906251,-0.3635321,9093,1.92 - 8.72,
23,33B.F,,dr_market,85.0,85.0 - 85.0,50.295856,2552575488,0.008187135,1.125,-0.04494382,29,40.0 - 89.0,
24,SFSHF,,us_market,11.6,11.6 - 11.6,,2408600832,,0.89171565,0.0,191,6.132 - 11.6,
0,LFDJF,,us_market,45.3,45.3 - 45.3,,8683466752,,1.1510177,-0.014145844,491,21.0598 - 45.95,
1,AKO-A,Embotelladora Andina,us_market,14.5,14.5 - 14.9999,15.199162,2287548928,0.004920213,0.5541265,-0.03590425,1706,9.33 - 15.04,
2,DPM.F,,dr_market,13.0,13.0 - 13.0,12.252592,5283225600,0.011560284,0.3756614,-0.10344828,77,9.45 - 14.5,
3,PGENY,Pigeon,us_market,9.72,9.72 - 9.72,,4664744960,,0.46165416,-0.18181817,575,6.65 - 11.88,
4,GZ5.F,,dr_market,9.266,9.266 - 9.266,,7872902656,0.067077056,0.403514,-0.33097476,172,6.602 - 13.85,
5,T2G.F,,dr_market,133.0,132.0 - 139.0,42.155308,3245572352,0.004962963,4.0,-0.2611111,364,26.6 - 180.0,
6,1HH.F,,dr_market,6.0,6.0 - 6.0,96.77419,7697519616,0.00661157,3.054054,-0.11764708,682,1.48 - 6.8,
7,AOA.F,,dr_market,50.5,50.5 - 50.5,12.221684,2461718528,,3.7196262,-0.028846154,41,10.7 - 52.0,
8,MM3.F,,dr_market,48.4,48.0 - 48.4,,2705410048,,1.0508475,-0.020242915,9,23.6 - 49.4,
9,LAG.F,,dr_market,22.88,22.5 - 22.88,,2970739200,0.044326242,1.7733332,-0.18227307,12,8.25 - 27.98,
10,SKAA.F,,dr_market,29.62,29.62 - 29.62,46.35368,4758334464,,0.76435554,-0.10296789,14,16.788 - 33.02,
11,DEU.F,,dr_market,0.86,0.83 - 0.86,13.870968,4751362560,0.010344828,1.1393034,-0.07027027,3602,0.402 - 0.925,
12,DUE.F,,dr_market,34.64,34.08 - 34.84,64.990616,2409617152,0.022870213,1.1616225,-0.025323622,521,16.025 - 35.54,
13,0HF9.L,,gb_market,12.0285,11.768 - 12.0285,,,,0.022136299,0.0,,11.768 - 12.0285,
